J-Date,Date,Weekday,Open,High,Low,Close
1392-03-28,2013-06-18,Tuesday,34400,34400,33900,34000
1392-03-29,2013-06-19,Wednesday,33500,33500,32850,33000
1392-03-31,2013-06-21,Friday,32900,32900,32000,32000
1392-04-01,2013-06-22,Saturday,30700,31500,29800,30900
1392-04-03,2013-06-24,Monday,31200,33100,31200,33100
1392-04-04,2013-06-25,Tuesday,32400,33200,32400,32950
1392-04-05,2013-06-26,Wednesday,33700,34000,33600,33600
1392-04-07,2013-06-28,Friday,33400,33700,33150,33200
1392-04-08,2013-06-29,Saturday,33600,33600,33400,33500
1392-04-09,2013-06-30,Sunday,34100,34100,33750,33900
1392-04-10,2013-07-01,Monday,34000,34000,33700,33700
1392-04-11,2013-07-02,Tuesday,33550,33650,33400,33600
1392-04-12,2013-07-03,Wednesday,33550,33650,33550,33650
1392-04-14,2013-07-05,Friday,33500,33500,33200,33200
1392-04-15,2013-07-06,Saturday,33200,33200,32950,32950
1392-04-16,2013-07-07,Sunday,33350,33500,33300,33350
1392-04-17,2013-07-08,Monday,33150,33150,32950,33100
1392-04-18,2013-07-09,Tuesday,33050,33050,32900,33000
1392-04-19,2013-07-10,Wednesday,33300,33300,33100,33150
1392-04-21,2013-07-12,Friday,33050,33050,32850,32850
1392-04-22,2013-07-13,Saturday,32700,32700,32350,32700
1392-04-23,2013-07-14,Sunday,32750,32750,32550,32600
1392-04-24,2013-07-15,Monday,32550,32600,32550,32600
1392-04-25,2013-07-16,Tuesday,32500,32500,32100,32150
1392-04-26,2013-07-17,Wednesday,32000,32000,31650,31650
1392-04-28,2013-07-19,Friday,31200,31200,30850,31000
1392-04-29,2013-07-20,Saturday,30800,31150,30700,31150
1392-04-30,2013-07-21,Sunday,31850,31850,31450,31600
1392-04-31,2013-07-22,Monday,31450,31450,31150,31200
1392-05-01,2013-07-23,Tuesday,31300,31650,31200,31650
1392-05-02,2013-07-24,Wednesday,31500,31650,31500,31600
1392-05-04,2013-07-26,Friday,31500,31700,31500,31700
1392-05-05,2013-07-27,Saturday,31900,31900,31700,31800
1392-05-06,2013-07-28,Sunday,31700,31750,31600,31700
1392-05-08,2013-07-30,Tuesday,31750,31750,31650,31700
1392-05-09,2013-07-31,Wednesday,31750,31800,31750,31800
1392-05-11,2013-08-02,Friday,32100,32900,32050,32850
1392-05-12,2013-08-03,Saturday,32650,32800,32400,32400
1392-05-13,2013-08-04,Sunday,32150,32200,31900,32000
1392-05-14,2013-08-05,Monday,31900,31950,31750,31900
1392-05-15,2013-08-06,Tuesday,32050,32350,32050,32250
1392-05-16,2013-08-07,Wednesday,32300,32350,32100,32150
1392-05-19,2013-08-10,Saturday,32150,32200,32150,32200
1392-05-20,2013-08-11,Sunday,32300,32400,32200,32250
1392-05-21,2013-08-12,Monday,32100,32100,31900,31950
1392-05-22,2013-08-13,Tuesday,31900,31950,31800,31950
1392-05-23,2013-08-14,Wednesday,32000,32050,32000,32000
1392-05-25,2013-08-16,Friday,31850,31850,31600,31700
1392-05-26,2013-08-17,Saturday,31650,31650,31550,31580
1392-05-27,2013-08-18,Sunday,31650,31700,31450,31450
1392-05-28,2013-08-19,Monday,31450,31450,31000,31000
1392-05-29,2013-08-20,Tuesday,30900,31000,30800,30950
1392-05-30,2013-08-21,Wednesday,31000,31200,30950,31200
1392-06-01,2013-08-23,Friday,31300,31350,31150,31250
1392-06-02,2013-08-24,Saturday,31300,31300,31150,31200
1392-06-03,2013-08-25,Sunday,31350,31350,31150,31250
1392-06-04,2013-08-26,Monday,31250,31800,31250,31750
1392-06-05,2013-08-27,Tuesday,31800,33000,31800,33000
1392-06-06,2013-08-28,Wednesday,32800,32800,32200,32400
1392-06-08,2013-08-30,Friday,32300,32700,32200,32700
1392-06-09,2013-08-31,Saturday,32550,32550,32350,32400
1392-06-11,2013-09-02,Monday,32450,32700,32400,32700
1392-06-12,2013-09-03,Tuesday,32800,33300,32800,33050
1392-06-13,2013-09-04,Wednesday,33050,33200,33050,33200
1392-06-15,2013-09-06,Friday,33150,33150,32800,32800
1392-06-16,2013-09-07,Saturday,32700,32900,32700,32900
1392-06-17,2013-09-08,Sunday,32850,32950,32800,32850
1392-06-18,2013-09-09,Monday,32750,32750,32000,32000
1392-06-19,2013-09-10,Tuesday,31900,32050,31750,31800
1392-06-20,2013-09-11,Wednesday,31750,31800,31650,31800
1392-06-22,2013-09-13,Friday,31750,31800,31700,31700
1392-06-23,2013-09-14,Saturday,31800,31800,31700,31700
1392-06-24,2013-09-15,Sunday,31600,31600,31200,31300
1392-06-25,2013-09-16,Monday,30900,31050,30600,30600
1392-06-26,2013-09-17,Tuesday,30700,30850,30700,30800
1392-06-27,2013-09-18,Wednesday,30950,31000,30800,30800
1392-06-29,2013-09-20,Friday,30400,30450,29000,29000
1392-06-30,2013-09-21,Saturday,29300,29500,29000,29300
1392-06-31,2013-09-22,Sunday,29400,29550,29250,29350
1392-07-01,2013-09-23,Monday,29150,29500,29150,29350
1392-07-02,2013-09-24,Tuesday,29700,31250,29700,30700
1392-07-03,2013-09-25,Wednesday,30800,30800,30500,30500
1392-07-05,2013-09-27,Friday,30100,30450,29750,30400
1392-07-06,2013-09-28,Saturday,30700,31000,30550,30650
1392-07-07,2013-09-29,Sunday,30650,30650,30250,30350
1392-07-08,2013-09-30,Monday,30500,30550,30400,30550
1392-07-09,2013-10-01,Tuesday,30700,30700,30500,30550
1392-07-10,2013-10-02,Wednesday,30500,30500,30350,30350
1392-07-12,2013-10-04,Friday,30300,30600,30300,30550
1392-07-13,2013-10-05,Saturday,30800,30800,30550,30550
1392-07-14,2013-10-06,Sunday,30550,30550,30350,30450
1392-07-15,2013-10-07,Monday,30450,30500,30400,30500
1392-07-16,2013-10-08,Tuesday,30400,30400,30350,30350
1392-07-17,2013-10-09,Wednesday,30400,30450,30400,30400
1392-07-19,2013-10-11,Friday,30450,30450,30350,30350
1392-07-20,2013-10-12,Saturday,30400,30400,30150,30150
1392-07-21,2013-10-13,Sunday,30300,30350,30150,30350
1392-07-22,2013-10-14,Monday,30300,30350,30250,30350
1392-07-24,2013-10-16,Wednesday,30450,30450,30450,30450
1392-07-26,2013-10-18,Friday,30400,30400,30200,30200
1392-07-27,2013-10-19,Saturday,30150,30200,30100,30150
1392-07-28,2013-10-20,Sunday,30050,30100,29950,29950
1392-07-29,2013-10-21,Monday,30050,30100,30000,30100
1392-07-30,2013-10-22,Tuesday,30100,30150,30050,30100
1392-08-03,2013-10-25,Friday,30150,30150,30100,30150
1392-08-04,2013-10-26,Saturday,30150,30150,30050,30100
1392-08-05,2013-10-27,Sunday,30050,30100,30050,30100
1392-08-06,2013-10-28,Monday,30050,30150,30050,30150
1392-08-07,2013-10-29,Tuesday,30100,30100,30050,30050
1392-08-08,2013-10-30,Wednesday,30050,30050,30050,30050
1392-08-10,2013-11-01,Friday,30150,30150,30070,30120
1392-08-11,2013-11-02,Saturday,30200,30400,30200,30400
1392-08-12,2013-11-03,Sunday,30350,30350,30300,30300
1392-08-13,2013-11-04,Monday,30250,30250,30100,30100
1392-08-14,2013-11-05,Tuesday,30200,30200,30150,30180
1392-08-15,2013-11-06,Wednesday,30150,30150,30150,30150
1392-08-17,2013-11-08,Friday,30100,30100,29950,29950
1392-08-18,2013-11-09,Saturday,30050,30250,30050,30250
1392-08-19,2013-11-10,Sunday,30150,30180,30120,30150
1392-08-20,2013-11-11,Monday,30130,30180,30130,30180
1392-08-24,2013-11-15,Friday,30180,30200,30130,30130
1392-08-25,2013-11-16,Saturday,30120,30120,30050,30100
1392-08-26,2013-11-17,Sunday,30080,30080,29980,30030
1392-08-27,2013-11-18,Monday,29950,30070,29950,30070
1392-08-28,2013-11-19,Tuesday,30070,30120,30050,30050
1392-08-29,2013-11-20,Wednesday,30100,30100,30050,30100
1392-09-01,2013-11-22,Friday,30050,30050,30000,30050
1392-09-02,2013-11-23,Saturday,29850,29850,29250,29400
1392-09-03,2013-11-24,Sunday,29000,29150,28900,29150
1392-09-04,2013-11-25,Monday,29320,29800,29200,29750
1392-09-05,2013-11-26,Tuesday,29650,29950,29600,29900
1392-09-06,2013-11-27,Wednesday,29830,29830,29600,29620
1392-09-08,2013-11-29,Friday,29530,29620,29520,29600
1392-09-09,2013-11-30,Saturday,29600,29600,29530,29530
1392-09-10,2013-12-01,Sunday,29600,29600,29530,29530
1392-09-11,2013-12-02,Monday,29460,29480,29400,29450
1392-09-12,2013-12-03,Tuesday,29470,29560,29470,29550
1392-09-13,2013-12-04,Wednesday,29580,29580,29520,29520
1392-09-15,2013-12-06,Friday,29500,29520,29470,29480
1392-09-16,2013-12-07,Saturday,29450,29480,29400,29460
1392-09-17,2013-12-08,Sunday,29480,29490,29420,29420
1392-09-18,2013-12-09,Monday,29450,29480,29440,29480
1392-09-19,2013-12-10,Tuesday,29480,29480,29380,29390
1392-09-20,2013-12-11,Wednesday,29370,29370,29350,29350
1392-09-22,2013-12-13,Friday,29350,29560,29350,29560
1392-09-23,2013-12-14,Saturday,29600,29600,29520,29520
1392-09-24,2013-12-15,Sunday,29510,29510,29470,29470
1392-09-25,2013-12-16,Monday,29440,29470,29420,29440
1392-09-26,2013-12-17,Tuesday,29460,29490,29430,29490
1392-09-27,2013-12-18,Wednesday,29480,29480,29440,29450
1392-09-29,2013-12-20,Friday,29460,29460,29410,29450
1392-09-30,2013-12-21,Saturday,29420,29560,29420,29560
1392-10-02,2013-12-23,Monday,29570,29720,29570,29710
1392-10-03,2013-12-24,Tuesday,29710,29710,29630,29670
1392-10-04,2013-12-25,Wednesday,29660,30010,29660,30010
1392-10-06,2013-12-27,Friday,29930,29990,29850,29950
1392-10-07,2013-12-28,Saturday,29960,30230,29960,30150
1392-10-08,2013-12-29,Sunday,30160,30160,30060,30060
1392-10-09,2013-12-30,Monday,30080,30080,30070,30070
1392-10-10,2013-12-31,Tuesday,30030,30040,29990,30000
1392-10-11,2014-01-01,Wednesday,29920,29920,29920,29920
1392-10-13,2014-01-03,Friday,29940,29950,29740,29760
1392-10-14,2014-01-04,Saturday,29770,29770,29660,29740
1392-10-15,2014-01-05,Sunday,29730,29820,29730,29800
1392-10-16,2014-01-06,Monday,29790,29850,29790,29850
1392-10-17,2014-01-07,Tuesday,29850,29920,29820,29900
1392-10-18,2014-01-08,Wednesday,29880,29910,29800,29800
1392-10-20,2014-01-10,Friday,29780,29830,29760,29800
1392-10-21,2014-01-11,Saturday,29840,29840,29780,29790
1392-10-22,2014-01-12,Sunday,29780,29780,29500,29560
1392-10-23,2014-01-13,Monday,29600,29680,29600,29630
1392-10-24,2014-01-14,Tuesday,29640,29640,29560,29570
1392-10-25,2014-01-15,Wednesday,29580,29610,29570,29570
1392-10-27,2014-01-17,Friday,29560,29560,29380,29390
1392-10-28,2014-01-18,Saturday,29360,29360,29360,29360
1392-10-29,2014-01-19,Sunday,29230,29230,28880,28880
1392-10-30,2014-01-20,Monday,28890,29380,28890,29340
1392-11-01,2014-01-21,Tuesday,29320,29650,29280,29510
1392-11-02,2014-01-22,Wednesday,29480,29490,29360,29400
1392-11-04,2014-01-24,Friday,29440,29640,29440,29520
1392-11-05,2014-01-25,Saturday,29540,29550,29410,29450
1392-11-06,2014-01-26,Sunday,29460,29490,29410,29490
1392-11-07,2014-01-27,Monday,29470,29510,29440,29480
1392-11-08,2014-01-28,Tuesday,29490,29510,29420,29420
1392-11-09,2014-01-29,Wednesday,29410,29430,29320,29350
1392-11-10,2014-01-30,Thursday,29340,29400,29330,29380
1392-11-11,2014-01-31,Friday,29370,29440,29350,29420
1392-11-12,2014-02-01,Saturday,29410,29480,29400,29460
1392-11-13,2014-02-02,Sunday,29460,29580,29460,29540
1392-11-14,2014-02-03,Monday,29520,29530,29460,29470
1392-11-15,2014-02-04,Tuesday,29460,29510,29460,29510
1392-11-16,2014-02-05,Wednesday,29500,29600,29490,29590
1392-11-17,2014-02-06,Thursday,29620,29630,29580,29600
1392-11-18,2014-02-07,Friday,29580,29600,29520,29540
1392-11-19,2014-02-08,Saturday,29530,29540,29430,29460
1392-11-20,2014-02-09,Sunday,29450,29520,29420,29510
1392-11-21,2014-02-10,Monday,29500,29510,29500,29500
1392-11-22,2014-02-11,Tuesday,29510,29560,29490,29540
1392-11-23,2014-02-12,Wednesday,29550,29550,29480,29520
1392-11-24,2014-02-13,Thursday,29530,29550,29530,29530
1392-11-25,2014-02-14,Friday,29560,29610,29520,29580
1392-11-26,2014-02-15,Saturday,29570,29570,29480,29480
1392-11-27,2014-02-16,Sunday,29500,29530,29440,29520
1392-11-28,2014-02-17,Monday,29540,29570,29500,29520
1392-11-29,2014-02-18,Tuesday,29500,29540,29480,29520
1392-11-30,2014-02-19,Wednesday,29500,29530,29500,29530
1392-12-01,2014-02-20,Thursday,29520,29520,29500,29500
1392-12-02,2014-02-21,Friday,29520,29580,29510,29560
1392-12-03,2014-02-22,Saturday,29580,29620,29560,29600
1392-12-04,2014-02-23,Sunday,29580,29850,29580,29840
1392-12-05,2014-02-24,Monday,29860,30150,29860,29900
1392-12-06,2014-02-25,Tuesday,29890,29960,29840,29880
1392-12-07,2014-02-26,Wednesday,29890,30090,29860,30090
1392-12-08,2014-02-27,Thursday,30120,30120,30060,30100
1392-12-09,2014-02-28,Friday,30140,30500,30100,30450
1392-12-10,2014-03-01,Saturday,30430,30600,30310,30590
1392-12-11,2014-03-02,Sunday,30660,31270,30630,31070
1392-12-12,2014-03-03,Monday,31000,31140,30500,30640
1392-12-13,2014-03-04,Tuesday,30620,30620,30500,30520
1392-12-14,2014-03-05,Wednesday,30500,30530,30430,30490
1392-12-15,2014-03-06,Thursday,30470,30510,30460,30460
1392-12-16,2014-03-07,Friday,30430,30430,30060,30060
1392-12-17,2014-03-08,Saturday,29970,30440,29970,30440
1392-12-18,2014-03-09,Sunday,30430,30790,30360,30710
1392-12-19,2014-03-10,Monday,30750,30910,30450,30550
1392-12-20,2014-03-11,Tuesday,30560,30640,30330,30370
1392-12-21,2014-03-12,Wednesday,30400,30430,30290,30360
1392-12-22,2014-03-13,Thursday,30390,30500,30390,30440
1392-12-23,2014-03-14,Friday,30450,30450,30020,30080
1392-12-24,2014-03-15,Saturday,30060,30250,29800,30200
1392-12-25,2014-03-16,Sunday,30190,30190,29960,29960
1392-12-26,2014-03-17,Monday,30000,30140,29950,30000
1392-12-27,2014-03-18,Tuesday,30060,30150,30030,30140
1392-12-28,2014-03-19,Wednesday,30100,30200,30100,30170
1393-01-02,2014-03-22,Saturday,30250,30270,30250,30270
1393-01-03,2014-03-23,Sunday,30250,30250,30180,30180
1393-01-04,2014-03-24,Monday,30200,30300,30200,30300
1393-01-05,2014-03-25,Tuesday,30400,30530,30350,30500
1393-01-06,2014-03-26,Wednesday,30560,30690,30560,30580
1393-01-07,2014-03-27,Thursday,30570,30570,30570,30570
1393-01-08,2014-03-28,Friday,30550,30550,30460,30470
1393-01-09,2014-03-29,Saturday,30480,30500,30410,30490
1393-01-10,2014-03-30,Sunday,30500,30650,30500,30640
1393-01-11,2014-03-31,Monday,30630,30640,30600,30630
1393-01-13,2014-04-02,Wednesday,30610,30610,30610,30610
1393-01-15,2014-04-04,Friday,30570,30580,30450,30480
1393-01-16,2014-04-05,Saturday,30490,30490,30260,30430
1393-01-17,2014-04-06,Sunday,30410,30650,30370,30580
1393-01-18,2014-04-07,Monday,30570,30900,30540,30900
1393-01-19,2014-04-08,Tuesday,30960,31160,30790,30800
1393-01-20,2014-04-09,Wednesday,30820,30900,30720,30810
1393-01-21,2014-04-10,Thursday,30800,30810,30790,30790
1393-01-22,2014-04-11,Friday,30780,31160,30750,31140
1393-01-23,2014-04-12,Saturday,31150,31280,31030,31210
1393-01-24,2014-04-13,Sunday,31240,31380,31180,31300
1393-01-25,2014-04-14,Monday,31230,31800,31230,31800
1393-01-26,2014-04-15,Tuesday,31840,32000,31560,31560
1393-01-27,2014-04-16,Wednesday,31570,31780,31540,31710
1393-01-28,2014-04-17,Thursday,31720,31740,31670,31730
1393-01-29,2014-04-18,Friday,31750,31960,31740,31790
1393-01-30,2014-04-19,Saturday,31820,32170,31820,32090
1393-01-31,2014-04-20,Sunday,32080,32400,31950,32400
1393-02-01,2014-04-21,Monday,32490,33160,32490,33160
1393-02-02,2014-04-22,Tuesday,33200,33470,32630,32650
1393-02-03,2014-04-23,Wednesday,32730,32900,32300,32540
1393-02-04,2014-04-24,Thursday,32580,32630,32350,32480
1393-02-05,2014-04-25,Friday,32430,32800,32430,32800
1393-02-06,2014-04-26,Saturday,32780,33600,32780,33350
1393-02-07,2014-04-27,Sunday,33280,33390,32750,32820
1393-02-08,2014-04-28,Monday,32760,32960,32590,32950
1393-02-09,2014-04-29,Tuesday,32940,33010,32840,32980
1393-02-10,2014-04-30,Wednesday,32950,33100,32900,33100
1393-02-11,2014-05-01,Thursday,33120,33150,33100,33130
1393-02-12,2014-05-02,Friday,33150,33290,33120,33150
1393-02-13,2014-05-03,Saturday,33100,33160,32780,32780
1393-02-14,2014-05-04,Sunday,32820,33160,32720,33140
1393-02-15,2014-05-05,Monday,33150,33300,32930,33040
1393-02-16,2014-05-06,Tuesday,33030,33050,32840,32910
1393-02-17,2014-05-07,Wednesday,32800,32930,32790,32900
1393-02-18,2014-05-08,Thursday,32910,32910,32860,32870
1393-02-19,2014-05-09,Friday,32880,32950,32580,32580
1393-02-20,2014-05-10,Saturday,32570,32680,32320,32360
1393-02-21,2014-05-11,Sunday,32400,32610,32270,32490
1393-02-22,2014-05-12,Monday,32470,32500,32450,32480
1393-02-23,2014-05-13,Tuesday,32490,32560,32360,32370
1393-02-24,2014-05-14,Wednesday,32390,32450,32350,32450
1393-02-25,2014-05-15,Thursday,32470,33020,32470,32930
1393-02-26,2014-05-16,Friday,32940,33200,32920,32990
1393-02-27,2014-05-17,Saturday,33000,33020,32680,32760
1393-02-28,2014-05-18,Sunday,32740,32850,32720,32820
1393-02-29,2014-05-19,Monday,32810,32950,32730,32940
1393-02-30,2014-05-20,Tuesday,32920,33080,32860,32900
1393-02-31,2014-05-21,Wednesday,32880,32920,32840,32870
1393-03-01,2014-05-22,Thursday,32880,32920,32830,32830
1393-03-02,2014-05-23,Friday,32820,32840,32700,32740
1393-03-03,2014-05-24,Saturday,32760,32860,32700,32820
1393-03-04,2014-05-25,Sunday,32850,32890,32800,32830
1393-03-05,2014-05-26,Monday,32820,32830,32750,32770
1393-03-06,2014-05-27,Tuesday,32780,32780,32640,32670
1393-03-07,2014-05-28,Wednesday,32660,32780,32620,32780
1393-03-08,2014-05-29,Thursday,32790,32800,32740,32770
1393-03-09,2014-05-30,Friday,32770,32790,32720,32760
1393-03-10,2014-05-31,Saturday,32770,32830,32760,32810
1393-03-11,2014-06-01,Sunday,32800,32850,32790,32820
1393-03-12,2014-06-02,Monday,32810,32840,32790,32800
1393-03-13,2014-06-03,Tuesday,32820,32830,32810,32830
1393-03-15,2014-06-05,Thursday,32840,32850,32830,32830
1393-03-16,2014-06-06,Friday,32840,32850,32610,32620
1393-03-17,2014-06-07,Saturday,32600,32600,32350,32450
1393-03-18,2014-06-08,Sunday,32430,32460,32290,32320
1393-03-19,2014-06-09,Monday,32290,32400,32060,32400
1393-03-20,2014-06-10,Tuesday,32410,32500,32340,32400
1393-03-21,2014-06-11,Wednesday,32420,32460,32410,32450
1393-03-22,2014-06-12,Thursday,32440,32440,32410,32430
1393-03-23,2014-06-13,Friday,32420,32420,32180,32190
1393-03-24,2014-06-14,Saturday,32160,32230,32120,32120
1393-03-25,2014-06-15,Sunday,32050,32120,31790,31790
1393-03-26,2014-06-16,Monday,31780,32110,31770,32040
1393-03-27,2014-06-17,Tuesday,32000,32170,31900,31930
1393-03-28,2014-06-18,Wednesday,31980,32190,31800,32110
1393-03-29,2014-06-19,Thursday,32100,32290,32010,32290
1393-03-30,2014-06-20,Friday,32330,32340,32040,32070
1393-03-31,2014-06-21,Saturday,32050,32050,31790,31920
1393-04-01,2014-06-22,Sunday,31880,31920,31690,31720
1393-04-02,2014-06-23,Monday,31740,31770,31600,31670
1393-04-03,2014-06-24,Tuesday,31650,31730,31600,31670
1393-04-04,2014-06-25,Wednesday,31650,31720,31620,31650
1393-04-05,2014-06-26,Thursday,31670,31700,31670,31690
1393-04-06,2014-06-27,Friday,31680,31680,31390,31390
1393-04-07,2014-06-28,Saturday,31380,31380,31080,31180
1393-04-08,2014-06-29,Sunday,31160,31160,30900,31140
1393-04-09,2014-06-30,Monday,31160,31230,30920,31180
1393-04-10,2014-07-01,Tuesday,31190,31500,31110,31330
1393-04-11,2014-07-02,Wednesday,31360,31480,31260,31270
1393-04-12,2014-07-03,Thursday,31240,31340,31200,31260
1393-04-13,2014-07-04,Friday,31250,31290,30940,30960
1393-04-14,2014-07-05,Saturday,30920,31010,30770,30950
1393-04-15,2014-07-06,Sunday,30990,31310,30980,31260
1393-04-16,2014-07-07,Monday,31300,31500,31140,31180
1393-04-17,2014-07-08,Tuesday,31190,31270,30990,31050
1393-04-18,2014-07-09,Wednesday,31100,31140,31000,31020
1393-04-19,2014-07-10,Thursday,31000,31110,31000,31060
1393-04-20,2014-07-11,Friday,31010,31240,30970,31220
1393-04-21,2014-07-12,Saturday,31200,31420,31170,31360
1393-04-22,2014-07-13,Sunday,31350,31350,31220,31230
1393-04-23,2014-07-14,Monday,31200,31230,31110,31170
1393-04-24,2014-07-15,Tuesday,31180,31470,31170,31360
1393-04-25,2014-07-16,Wednesday,31390,31430,31330,31430
1393-04-26,2014-07-17,Thursday,31440,31640,31430,31560
1393-04-27,2014-07-18,Friday,31580,31580,31300,31340
1393-04-28,2014-07-19,Saturday,31300,31370,31210,31310
1393-04-29,2014-07-20,Sunday,31280,31370,31270,31330
1393-04-30,2014-07-21,Monday,31320,31350,31270,31330
1393-04-31,2014-07-22,Tuesday,31280,31360,31240,31330
1393-05-01,2014-07-23,Wednesday,31340,31410,31320,31390
1393-05-02,2014-07-24,Thursday,31370,31390,31360,31380
1393-05-03,2014-07-25,Friday,31390,31410,31350,31390
1393-05-04,2014-07-26,Saturday,31380,31410,31320,31370
1393-05-05,2014-07-27,Sunday,31350,31370,31250,31290
1393-05-06,2014-07-28,Monday,31310,31310,31260,31260
1393-05-07,2014-07-29,Tuesday,31250,31250,31230,31240
1393-05-08,2014-07-30,Wednesday,31250,31250,31200,31230
1393-05-10,2014-08-01,Friday,31200,31300,31200,31290
1393-05-11,2014-08-02,Saturday,31330,31400,31290,31400
1393-05-12,2014-08-03,Sunday,31390,31490,31380,31420
1393-05-13,2014-08-04,Monday,31410,31450,31370,31400
1393-05-14,2014-08-05,Tuesday,31380,31410,31340,31400
1393-05-15,2014-08-06,Wednesday,31350,31370,31320,31320
1393-05-16,2014-08-07,Thursday,31310,31350,31310,31320
1393-05-17,2014-08-08,Friday,31310,31340,31260,31300
1393-05-18,2014-08-09,Saturday,31290,31300,31200,31220
1393-05-19,2014-08-10,Sunday,31190,31290,31170,31250
1393-05-20,2014-08-11,Monday,31260,31280,31190,31190
1393-05-21,2014-08-12,Tuesday,31210,31270,31200,31270
1393-05-22,2014-08-13,Wednesday,31230,31230,31170,31180
1393-05-23,2014-08-14,Thursday,31170,31190,31170,31190
1393-05-24,2014-08-15,Friday,31180,31200,31090,31090
1393-05-25,2014-08-16,Saturday,31080,31090,31000,31020
1393-05-26,2014-08-17,Sunday,31010,31070,30960,31070
1393-05-27,2014-08-18,Monday,31060,31150,31030,31050
1393-05-28,2014-08-19,Tuesday,31040,31090,30910,30930
1393-05-29,2014-08-20,Wednesday,30940,30960,30900,30920
1393-05-30,2014-08-21,Thursday,30910,30920,30890,30910
1393-05-31,2014-08-22,Friday,30920,31230,30910,31210
1393-06-01,2014-08-23,Saturday,31190,31330,31130,31160
1393-06-02,2014-08-24,Sunday,31150,31350,31120,31330
1393-06-03,2014-08-25,Monday,31310,31330,31210,31270
